"site","who","transect","segment","specimen_number","gross_ID","plant","notes","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fine_ID","date","year","captured","finest_ID","drought"
"Virginia Basin","LAT","P7",1,18188,"Other fly","Ligusticum porteri","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P7",1,18189,"Other fly","Ligusticum porteri","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P7",1,18190,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P7",1,18191,"Other fly","Ligusticum porteri","","Diptera",NA,"","","","","2016-07-15",2016,"True","Other fly","non-drought"
"Virginia Basin","LAT","P7",9,18192,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P5",3,18193,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P1",2,18194,"Other fly","Senecio crassulus","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-15",2016,"True","Symphoromyia","non-drought"
"Virginia Basin","LAT","P1",2,18198,"Unknown","Ligusticum porteri","Winged ant?","",NA,"","","","","2016-07-15",2016,"True","Unknown","non-drought"
"Virginia Basin","LAT","P1",2,18199,"Other fly","Ligusticum porteri","","Diptera",NA,"","","","","2016-07-15",2016,"True","Other fly","non-drought"
"Virginia Basin","LAT","P1",2,18200,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-15",2016,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","LAT","P1",2,18201,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-15",2016,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","LAT","P1",2,18202,"Other fly","Ligusticum porteri","","Diptera",NA,"","","","","2016-07-15",2016,"True","Other fly","non-drought"
"Virginia Basin","LAT","P5",2,18203,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-15",2016,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","LAT","P5",2,18205,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P5",2,18206,"Other fly","Achillea millefolium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P5",2,18207,"Other fly","Senecio crassulus","","Diptera","Heleomyzidae","Heleomyzinae","Anorostoma","jersei","Anorostoma jersei","2016-07-15",2016,"True","Anorostoma jersei","non-drought"
"Virginia Basin","LAT","P5",2,18208,"Other fly","Senecio crassulus","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P5",8,18209,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P5",8,18210,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-15",2016,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","LAT","P5",8,18211,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2016-07-15",2016,"True","Other fly","non-drought"
"Virginia Basin","LAT","P3",8,18212,"Other fly","Potentilla pulcherrima","","Diptera","Empididae","","","","Empididae","2016-07-15",2016,"True","Empididae","non-drought"
"Virginia Basin","LAT","P3",8,18213,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P3",8,18214,"Hemiptera","Potentilla pulcherrima","","Hemiptera",NA,"","","","","2016-07-15",2016,"True","Hemiptera","non-drought"
"Virginia Basin","LAT","P3",8,18215,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-15",2016,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","LAT","P5",10,18216,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2016-07-15",2016,"True","Other fly","non-drought"
"Virginia Basin","LAT","P5",10,18217,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P5",10,18218,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2016-07-15",2016,"True","Other fly","non-drought"
"Virginia Basin","LAT","P3",10,18219,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-15",2016,"True","Drymeia/Hydrotaea","non-drought"
"Virginia Basin","LAT","P7",7,18220,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Virginia Basin","LAT","P7",7,18221,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-15",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P5",9,18223,"Hemiptera","Potentilla pulcherrima","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P1",7,18224,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P1",7,18225,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18226,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18227,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18228,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18229,"Wasps","Hymenoxys hoopesii","","Hymenoptera",NA,"","","","Ichneumonidae","2016-07-16",2016,"True","Ichneumonidae","non-drought"
"Avery Picnic","RK","P1",7,18230,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18231,"Other fly","Erigeron elatior","","Diptera","Anthomyiidae","","","","Anthomyiidae 5","2016-07-16",2016,"True","Anthomyiidae 5","non-drought"
"Avery Picnic","RK","P1",7,18232,"Other fly","Erigeron elatior","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P1",7,18233,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","Eulophidae","2016-07-16",2016,"True","Eulophidae","non-drought"
"Avery Picnic","RK","P1",7,18234,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18235,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P1",7,18236,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","","2016-07-16",2016,"True","Other fly","non-drought"
"Avery Picnic","RK","P1",7,18237,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18238,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18239,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18240,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P1",7,18241,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18242,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18243,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",7,18244,"Other fly","Erigeron elatior","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P1",7,18245,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P1",7,18246,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P1",7,18247,"Other fly","Hymenoxys hoopesii","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P1",7,18248,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P1",7,18249,"Other fly","Hymenoxys hoopesii","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",10,18250,"Other fly","Potentilla pulcherrima","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P1",10,18251,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2016-07-16",2016,"True","Other fly","non-drought"
"Avery Picnic","RK","P1",10,18252,"Other fly","Erigeron elatior","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P1",10,18253,"Other fly","Potentilla pulcherrima","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P1",10,18254,"Other fly","Potentilla pulcherrima","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P1",10,18255,"Other fly","Potentilla pulcherrima","","Diptera",NA,"","","","","2016-07-16",2016,"True","Other fly","non-drought"
"Avery Picnic","RK","P7",6,18256,"Other fly","Erigeron elatior","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P7",6,18257,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P7",6,18258,"Other fly","Erigeron elatior","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P7",6,18259,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P7",6,18260,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P7",6,18261,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P7",6,18262,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P7",6,18263,"Other fly","Erigeron elatior","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P7",6,18264,"Other fly","Erigeron elatior","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P7",6,18265,"Hemiptera","Potentilla pulcherrima","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",6,18266,"Hemiptera","Potentilla pulcherrima","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18267,"Other fly","Erigeron elatior","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P7",1,18268,"Hemiptera","Erigeron elatior","Leaf-hopper","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18269,"Hemiptera","Heracleum sphondylium","Aphid-like","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18270,"Hemiptera","Heracleum sphondylium","Aphid-like","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18271,"Hemiptera","Heracleum sphondylium","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18272,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18273,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18274,"Other fly","Hymenoxys hoopesii","","Diptera","Anthomyiidae","","","","Anthomyiidae 5","2016-07-16",2016,"True","Anthomyiidae 5","non-drought"
"Avery Picnic","RK","P7",1,18275,"Other fly","Erigeron elatior","","Diptera",NA,"","","","","2016-07-16",2016,"True","Other fly","non-drought"
"Avery Picnic","RK","P7",1,18276,"Hemiptera","Erigeron elatior","","Hemiptera",NA,"","","","Lygaeidae","2016-07-16",2016,"True","Lygaeidae","non-drought"
"Avery Picnic","RK","P7",1,18277,"Hemiptera","Erigeron elatior","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18278,"Other fly","Erigeron elatior","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P7",1,18279,"Other fly","Hymenoxys hoopesii","","Diptera",NA,"","","","Drymeia/Hydrotaea","2016-07-16",2016,"True","Drymeia/Hydrotaea","non-drought"
"Avery Picnic","RK","P7",1,18280,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P7",1,18281,"Hemiptera","Hymenoxys hoopesii","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P3",4,18282,"Wasps","Helianthella quinquenervis","","Hymenoptera",NA,"","","","Braconidae","2016-07-16",2016,"True","Braconidae","non-drought"
"Avery Picnic","RK","P3",4,18283,"Hemiptera","Helianthella quinquenervis","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P3",4,18284,"Hemiptera","Helianthella quinquenervis","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","RK","P3",4,18285,"Other fly","Helianthella quinquenervis","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P3",4,18286,"Other fly","Helianthella quinquenervis","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","RK","P3",4,18287,"Other fly","Helianthella quinquenervis","","Diptera","Rhagionidae","Rhagioninae","Symphoromyia","","Symphoromyia","2016-07-16",2016,"True","Symphoromyia","non-drought"
"Avery Picnic","RK","P3",4,18288,"Hemiptera","Helianthella quinquenervis","","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","ASM","P5",1,18289,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",1,18290,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",1,18291,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",1,18292,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",1,18293,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",1,18294,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",1,18295,"Other fly","Heracleum sphondylium","","Diptera",NA,"","","","","2016-07-16",2016,"True","Other fly","non-drought"
"Avery Picnic","ASM","P5",1,18296,"Hemiptera","Erigeron elatior","tiny green","Hemiptera",NA,"","","","","2016-07-16",2016,"True","Hemiptera","non-drought"
"Avery Picnic","ASM","P5",1,18297,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",1,18298,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",4,18299,"Other fly","Heracleum sphondylium","","Diptera","Muscidae","Azeliinae","Thricops","","Thricops","2016-07-16",2016,"True","Thricops","non-drought"
"Avery Picnic","ASM","P5",4,18300,"Other fly","Heracleum sphondylium","","Diptera",NA,"","","","","2016-07-16",2016,"True","Other fly","non-drought"
